chroma_major_strength,chroma_minor_strength,mfcc_1,mfcc_2,mfcc_3,spectral_centroid,rms,zcr,mood,timestamp
0.24833,0.246512,27.939835,5.452145,25.184554,36.561333,0.075342,42.4,Energetic,2026-04-16T08:57:15.750285
0.26657,0.240295,12.479722,2.907561,-4.695203,14.871333,0.016667,18.4,Angry,2026-04-16T08:57:34.371462
0.257053,0.244297,15.897859,-0.365951,-2.207008,28.705333,0.02675,32.266667,Angry,2026-04-16T08:57:46.788486
0.247889,0.244678,12.12588,8.803955,6.104212,18.488,0.012753,17.866667,Happy,2026-04-16T09:56:24.650582
0.246742,0.249662,15.543211,-4.077576,-0.428593,34.906,0.02284,46.4,Happy,2026-04-16T10:29:51.333818
0.253473,0.246482,21.363904,2.01783,8.395567,30.418,0.043214,37.2,Energetic,2026-04-16T20:33:28.538773
0.250535,0.245863,16.708495,10.863741,13.523907,40.263333,0.027195,46.8,Energetic,2026-04-16T20:41:39.378634
0.253309,0.241598,42.94061,20.518865,9.679407,15.488667,0.085793,14.933333,Energetic,2026-04-16T20:51:50.225580
0.255301,0.251795,29.394269,24.982084,19.774207,35.468,0.110177,33.466667,Sad,2026-04-17T22:07:31.352909
0.244391,0.242798,17.145503,13.632155,10.338807,23.878667,0.027919,31.333333,Sad,2026-04-17T22:08:43.833800
0.241664,0.240371,15.655422,8.464903,7.544147,21.860667,0.032369,21.6,Sad,2026-04-17T22:10:18.749954
0.258825,0.25277,28.877579,14.216841,6.036474,15.221333,0.043435,16.133333,Happy,2026-04-17T22:14:15.221921
0.2502,0.25152,30.041963,15.587579,6.509877,22.559333,0.040878,22.266667,Energetic,2026-04-17T22:23:19.671427
0.249246,0.250037,36.683549,9.171661,7.396754,30.560667,0.06309,41.2,Happy,2026-04-17T22:24:00.144410
0.259366,0.248924,22.194871,-7.18305,6.310718,38.543333,0.046267,50.8,Happy,2026-04-17T22:24:59.134348
0.246708,0.240703,27.606313,3.369581,9.515079,30.085333,0.06027,36.0,Happy,2026-04-17T22:26:11.173380
0.246614,0.249802,26.611134,1.101399,2.129542,33.954,0.045955,53.2,Happy,2026-04-17T22:28:19.009124
0.253791,0.252023,30.238755,11.82707,11.495734,27.594,0.053093,38.666667,Energetic,2026-04-17T22:28:36.024403
0.255147,0.257819,25.344381,-1.251831,6.65997,31.007333,0.056146,39.333333,Happy,2026-04-17T22:28:56.063437
0.259482,0.262948,20.309149,-11.692587,-12.547515,34.526,0.040111,45.333333,Happy,2026-04-17T22:29:11.842994
0.248247,0.252293,18.931228,11.823783,12.598887,18.195333,0.042077,22.266667,Energetic,2026-04-17T22:29:45.860002
0.252079,0.246225,42.603459,0.646615,1.778721,22.531333,0.071493,28.8,Energetic,2026-04-17T22:30:10.905905
0.248731,0.237303,41.941759,-18.796236,-5.875794,31.797333,0.069793,54.266667,Energetic,2026-04-17T22:30:50.061368
0.248622,0.252606,31.762739,10.522369,1.662987,15.016,0.068216,18.266667,Energetic,2026-04-17T22:31:27.175569
0.244363,0.241693,20.927572,11.724431,14.971222,35.856,0.044393,39.6,Energetic,2026-04-17T22:33:51.364768
0.254875,0.245632,18.312967,3.069704,8.706113,42.302,0.046595,59.066667,Energetic,2026-04-17T22:34:56.224794
0.253655,0.246961,32.700353,0.576298,4.672023,29.322,0.051646,32.933333,Energetic,2026-04-17T22:35:36.734039
0.265392,0.244979,23.963164,1.745269,-3.653252,28.572667,0.03154,36.4,Angry,2026-04-17T22:36:24.580214
0.247304,0.239283,28.82737,-3.828577,-1.761547,30.915333,0.050256,34.266667,Angry,2026-04-17T22:36:45.470142
0.254669,0.246239,19.6996,3.558919,5.081665,42.182,0.037432,51.2,Energetic,2026-04-17T22:37:24.650156
0.230467,0.223611,30.735563,3.098465,-3.607884,18.668667,0.073335,26.666667,Happy,2026-04-17T22:37:52.064938
0.258607,0.257436,30.490949,5.989615,3.286676,25.166,0.042685,27.6,Energetic,2026-04-17T22:39:03.620240
0.265378,0.25801,43.452091,5.396559,-2.373205,22.132667,0.067215,23.733333,Happy,2026-04-17T22:39:32.153722
0.244209,0.239645,30.902071,2.438482,-0.69766,31.828,0.054998,45.2,Energetic,2026-04-17T22:39:51.389615
0.26142,0.247177,33.200951,13.840663,7.609417,16.165333,0.062034,13.466667,Happy,2026-04-17T22:40:30.149449
0.253403,0.246713,39.678015,4.173015,8.166339,28.702667,0.069965,37.866667,Energetic,2026-04-17T22:42:19.062214
0.244865,0.255707,48.563343,-8.190155,2.310017,31.155333,0.101115,37.733333,Energetic,2026-04-17T22:43:36.551474
0.243374,0.249192,32.942544,-0.339373,11.695412,33.586667,0.066777,38.8,Energetic,2026-04-17T22:43:49.952512
0.242768,0.246913,19.236581,-2.559324,6.894983,35.387333,0.04903,38.533333,Happy,2026-04-17T22:44:58.204795
0.247675,0.243141,36.28016,7.542879,1.007025,25.525333,0.054027,30.4,Angry,2026-04-17T22:45:25.575578
0.236976,0.240875,27.26003,6.552251,-1.406694,26.816,0.043249,31.066667,Sad,2026-04-17T22:45:42.169718
0.257245,0.253344,12.224646,4.571591,2.037381,42.406,0.017394,55.333333,Angry,2026-04-17T22:47:18.202608
0.253203,0.244308,39.364948,-4.241858,1.834275,32.373333,0.069344,41.466667,Energetic,2026-04-17T22:49:22.768624
0.264633,0.268923,38.304235,-6.582519,-6.842654,25.633333,0.063854,38.266667,Happy,2026-04-17T22:56:35.146254
0.258451,0.250939,36.176556,0.119579,5.319547,28.103333,0.076667,42.533333,Energetic,2026-04-17T22:57:07.262450
0.25898,0.252351,19.175188,0.24082,2.753865,28.068667,0.027918,32.0,Energetic,2026-04-17T22:57:39.719144
0.237476,0.244853,25.452593,-10.417977,-1.854351,36.853333,0.057276,55.466667,Energetic,2026-04-17T22:58:36.731843
0.256015,0.247714,17.076343,-2.984667,2.662414,31.846667,0.028797,48.933333,Energetic,2026-04-17T22:59:45.662264
0.251997,0.253764,23.131229,-4.667892,14.778718,41.531333,0.073747,55.733333,Angry,2026-04-17T23:00:52.926489
0.260011,0.257426,38.573349,27.719139,17.316872,7.617333,0.084552,6.933333,Angry,2026-04-17T23:04:30.886310
0.260011,0.257426,38.573349,27.719139,17.316872,7.617333,0.084552,6.933333,Angry,2026-04-17T23:05:53.912313
0.260011,0.257426,38.573349,27.719139,17.316872,7.617333,0.084552,6.933333,Angry,2026-04-17T23:06:13.138392
0.260011,0.257426,38.573349,27.719139,17.316872,7.617333,0.084552,6.933333,Angry,2026-04-17T23:06:44.562744
0.260011,0.257426,38.573349,27.719139,17.316872,7.617333,0.084552,6.933333,Happy,2026-04-17T23:09:25.207857
0.260011,0.257426,38.573349,27.719139,17.316872,7.617333,0.084552,6.933333,Angry,2026-04-17T23:10:09.582614
0.248861,0.242799,31.797705,7.704829,25.274499,35.020667,0.133697,32.133333,Angry,2026-04-17T23:12:54.661687
0.247457,0.244001,31.434783,10.674038,7.705507,14.619333,0.052728,15.733333,Sad,2026-04-17T23:13:31.306792
0.254879,0.251215,22.532449,11.257391,16.552273,29.372,0.05556,27.2,Angry,2026-04-17T23:14:36.400765
0.25044,0.255762,18.985575,9.15042,11.929191,32.194,0.050471,44.133333,Angry,2026-04-17T23:15:12.055643
0.255394,0.25466,20.952378,7.002907,4.991741,19.456,0.04715,21.866667,Angry,2026-04-17T23:16:20.771186
0.256999,0.253506,25.640971,11.635731,5.440817,22.722,0.038994,24.533333,Happy,2026-04-17T23:18:15.573035
0.262413,0.253554,21.153293,4.089764,6.878183,44.570667,0.065025,55.2,Angry,2026-04-17T23:19:21.746035
0.249889,0.245237,18.593507,7.733262,7.411846,20.614667,0.029869,24.533333,Sad,2026-04-17T23:19:34.096603
0.246871,0.246027,19.893791,6.680948,10.640749,31.689333,0.040968,43.733333,Angry,2026-04-17T23:23:31.544562
0.266704,0.255433,8.307427,-18.054375,11.275541,52.988667,0.090407,90.4,Angry,2026-04-17T23:24:57.202382
0.25873,0.249583,17.820291,-9.990506,4.637201,43.123333,0.074968,71.733333,Angry,2026-04-17T23:29:58.097734
0.251582,0.242774,17.85525,-18.700473,0.382755,47.603333,0.08529,84.533333,Angry,2026-04-17T23:30:16.783769
0.2498,0.236821,30.548317,-11.091555,-4.195634,34.804667,0.084568,58.4,Angry,2026-04-17T23:30:27.026612
0.257949,0.257285,25.032466,14.876752,9.235053,16.011333,0.045273,21.466667,Happy,2026-04-17T23:31:28.244276
0.251098,0.242668,36.477297,17.570284,13.099333,25.608667,0.072161,28.266667,Happy,2026-04-17T23:31:46.085427
0.25228,0.257676,43.503533,-3.137169,-2.367565,22.146667,0.064848,31.466667,Happy,2026-04-17T23:32:07.446597
0.244371,0.246353,21.634643,5.342558,3.138237,24.038667,0.031591,25.733333,Happy,2026-04-17T23:32:31.541361
0.262622,0.261448,40.626673,1.138831,1.936993,25.4,0.06762,29.733333,Happy,2026-04-17T23:33:18.286712
0.262383,0.241043,19.593831,-0.767435,-3.140353,28.396,0.023967,33.6,Happy,2026-04-17T23:34:10.414794
0.259492,0.250914,11.972935,4.91987,6.038843,27.462667,0.015422,31.066667,Sad,2026-04-17T23:34:32.202834
0.240504,0.216723,27.348037,3.116762,-2.322279,21.922667,0.043609,27.066667,Happy,2026-04-17T23:35:50.432790
0.256877,0.249626,40.552798,-0.050748,2.789337,26.242667,0.066999,35.466667,Energetic,2026-04-17T23:36:02.743743
0.246825,0.249616,41.412205,3.244017,5.812168,32.899333,0.082174,37.2,Energetic,2026-04-17T23:36:27.796528
0.249179,0.240919,28.818541,6.925632,-6.177746,13.21,0.049802,19.866667,Happy,2026-04-17T23:36:57.509189
0.252176,0.245975,26.053293,-3.38848,-0.472144,26.32,0.039066,34.0,Sad,2026-04-17T23:37:15.584488
0.252752,0.245569,29.70383,8.73833,4.688772,18.654,0.052893,26.133333,Sad,2026-04-17T23:37:25.170701
0.267663,0.253523,25.721494,7.84506,-1.341777,16.744667,0.042162,22.266667,Sad,2026-04-17T23:37:36.299136
0.259811,0.252439,19.759922,3.856048,2.401188,20.138667,0.0317,26.933333,Sad,2026-04-17T23:38:01.994523
0.242187,0.239725,20.829102,5.685607,-5.529199,16.358667,0.025723,25.733333,Sad,2026-04-17T23:38:12.189721
0.253553,0.250021,19.229471,9.120881,21.424261,26.664,0.052888,32.666667,Sad,2026-04-17T23:38:40.272846
0.249156,0.246585,17.225643,1.362731,-2.606832,30.351333,0.027074,44.533333,Sad,2026-04-17T23:39:01.821361
0.259729,0.252793,26.530193,17.046189,8.733103,9.988,0.043095,15.066667,Sad,2026-04-17T23:39:26.851720
0.245622,0.243131,27.748269,13.990207,6.13751,12.567333,0.042187,18.666667,Sad,2026-04-17T23:39:34.660055
0.244091,0.245002,22.831185,9.147421,5.887451,15.282,0.037719,19.333333,Sad,2026-04-17T23:39:44.161984
0.256268,0.263427,30.67848,13.194497,1.5805,10.516667,0.04329,12.533333,Sad,2026-04-17T23:40:05.412679
0.258642,0.260445,22.002746,6.269715,-0.493855,13.548,0.048912,17.866667,Sad,2026-04-17T23:40:22.121463
0.267065,0.261855,25.937471,7.111937,-2.533843,17.726667,0.042976,17.466667,Sad,2026-04-17T23:40:49.304834
0.265745,0.260661,23.437395,6.505644,-1.157596,16.366667,0.028959,17.6,Sad,2026-04-17T23:41:11.960074
0.255291,0.257349,28.766765,13.731433,4.734348,12.522,0.046608,15.6,Sad,2026-04-17T23:41:30.735007
0.261543,0.256673,21.093829,17.002468,13.727376,7.078,0.053512,5.066667,Energetic,2026-04-17T23:41:56.973188
0.253189,0.255739,26.739485,20.562305,15.115792,11.12,0.048864,7.333333,Sad,2026-04-17T23:42:10.759626
0.257209,0.255015,13.811129,9.234743,5.949509,25.638,0.026628,26.666667,Sad,2026-04-17T23:42:26.047402
0.258845,0.250203,2.972227,-0.099307,-1.329757,34.798,0.004673,37.733333,Sad,2026-04-17T23:42:33.531879
0.249558,0.24654,37.099158,8.892664,2.598245,25.518,0.085243,27.466667,Energetic,2026-04-17T23:42:58.492732
0.262942,0.25823,24.828657,7.981395,-2.137109,15.688667,0.048042,19.333333,Energetic,2026-04-17T23:43:15.900818
0.250728,0.254494,40.141497,12.975059,9.727153,18.493333,0.122977,17.733333,Happy,2026-04-17T23:43:31.544862
0.265148,0.260035,14.419974,1.511597,4.218723,33.172,0.023703,40.133333,Happy,2026-04-17T23:43:55.707269
0.252323,0.241421,13.039219,1.158879,6.249179,31.451333,0.02318,42.666667,Happy,2026-04-17T23:44:24.001693
0.246189,0.245811,60.588408,-17.250694,4.276062,28.278667,0.119255,36.0,Angry,2026-04-17T23:46:47.565048
0.250005,0.248152,23.678768,-3.897925,-2.751309,29.907333,0.036888,37.466667,Angry,2026-04-17T23:47:50.291635
0.249384,0.248897,54.939533,-6.059255,5.381513,28.316667,0.134149,30.666667,Angry,2026-04-17T23:48:34.511909
0.274279,0.272135,23.262949,3.062803,-3.401653,27.913333,0.042049,32.133333,Angry,2026-04-17T23:49:00.439338
0.257363,0.245395,29.361064,2.107913,10.104137,36.476667,0.062803,55.6,Angry,2026-04-17T23:49:44.320641
0.242283,0.230774,15.272865,7.122325,3.807875,24.321333,0.020153,25.866667,Happy,2026-04-18T00:05:59.562697
0.26234,0.256451,24.060344,6.072913,12.434168,29.419333,0.053725,33.866667,Energetic,2026-04-18T01:02:06.645592
0.244771,0.247483,18.915817,-22.11402,-6.780788,37.849333,0.062193,54.8,Energetic,2026-04-18T01:09:05.553299
0.265465,0.261231,36.594414,2.328464,3.851143,32.630667,0.06831,35.866667,Angry,2026-04-18T01:15:02.115097
0.256317,0.247051,21.825581,8.162478,2.567013,27.433333,0.027539,38.266667,Energetic,2026-04-18T01:15:15.828604
0.259067,0.249972,19.458003,7.072349,4.461422,20.901333,0.026921,22.8,Angry,2026-04-18T01:27:23.192384
0.249934,0.247732,33.143141,5.169819,14.669147,37.804667,0.081836,48.533333,Happy,2026-04-18T01:35:19.679774
0.242381,0.249359,24.492286,-0.626139,-1.794052,23.630667,0.050113,29.333333,Sad,2026-04-18T01:48:40.232973
0.25666,0.248986,27.113649,4.503063,6.669088,31.518,0.048923,30.533333,Happy,2026-04-18T02:03:37.706208
0.268467,0.271673,23.614944,-7.095827,2.693633,40.033333,0.055116,67.066667,Angry,2026-04-18T02:21:35.485434
0.258418,0.249932,39.057661,11.011873,12.777748,28.155333,0.094734,32.4,Sad,2026-04-18T02:36:16.280924
0.255013,0.245297,32.134527,11.320122,8.513435,23.052667,0.075097,23.333333,Energetic,2026-04-18T02:36:25.911929
0.250003,0.241979,29.332301,1.888261,2.132065,24.857333,0.063965,30.8,Happy,2026-04-18T02:48:56.338641
0.252905,0.243719,17.119545,2.636069,4.070299,38.962667,0.040104,53.466667,Sad,2026-04-18T03:18:02.557296
0.246608,0.248671,27.688079,7.933561,1.402819,41.431333,0.051789,56.133333,Happy,2026-04-18T03:23:52.407212
0.261821,0.251759,50.515178,28.559195,13.802882,13.644667,0.085227,15.866667,Sad,2026-04-18T03:30:16.517156
0.257373,0.251443,26.664817,11.576905,9.445568,19.698667,0.055577,21.2,Sad,2026-04-18T03:52:12.696418
0.259247,0.255693,34.872097,11.095627,1.590753,24.341333,0.077027,29.733333,Happy,2026-04-18T04:01:58.375135
0.2545,0.257039,30.992556,12.259687,2.817435,21.12,0.052022,26.666667,Energetic,2026-04-18T12:21:20.658065
0.247908,0.247722,31.942115,21.24386,27.771095,17.558667,0.121371,12.8,Energetic,2026-04-18T12:22:38.782727
0.248975,0.250294,19.950831,10.150775,12.932241,27.433333,0.049636,28.4,Energetic,2026-04-18T12:23:59.269394
0.257773,0.258405,10.619419,-5.567448,3.65802,45.551333,0.028588,55.066667,Energetic,2026-04-18T12:25:22.906105
0.250672,0.246969,22.671345,1.233725,2.977213,29.883333,0.051406,47.2,Angry,2026-04-18T12:32:15.080900
0.255278,0.246053,25.520171,7.909867,14.404019,24.46,0.053518,30.0,Angry,2026-04-18T12:32:48.015193
0.250087,0.249227,45.107433,21.786672,12.474144,26.085333,0.08764,22.266667,Angry,2026-04-18T12:33:02.137218
0.240901,0.256803,36.825275,2.707538,7.085887,26.162,0.080584,31.6,Angry,2026-04-18T12:33:20.751862
0.250699,0.254997,39.056319,6.450804,4.741871,31.465333,0.087498,35.733333,Angry,2026-04-18T12:33:41.739796
0.242719,0.255968,31.464261,2.433767,1.742137,31.484667,0.053427,38.266667,Happy,2026-04-18T12:34:34.317980
0.253883,0.247025,11.953973,5.114258,2.664387,22.898667,0.014419,32.4,Happy,2026-04-18T12:35:22.315874
0.256078,0.242767,23.873011,4.624341,2.073339,36.053333,0.046195,46.533333,Happy,2026-04-18T12:56:37.666330
0.252594,0.257234,26.683523,-7.517857,1.923793,31.476,0.046471,43.866667,Energetic,2026-04-18T13:04:09.040590
0.251789,0.247661,35.152081,9.667343,2.716951,17.07,0.052811,19.066667,Happy,2026-04-18T13:08:22.278864
0.249279,0.244638,34.696116,13.752549,8.53357,19.317333,0.066528,18.933333,Happy,2026-04-18T13:11:58.943833
0.246909,0.251613,33.421632,20.12543,12.265605,13.556,0.055047,11.733333,Energetic,2026-04-18T13:31:47.137998
0.246628,0.247524,27.959007,0.646933,10.996107,32.592,0.056263,37.2,Angry,2026-04-18T13:36:08.509040
0.244261,0.245536,28.054647,4.879337,5.78872,24.294,0.047363,34.0,Angry,2026-04-18T13:43:43.016114
0.249311,0.246923,22.787557,-1.847829,2.923255,37.051333,0.045834,54.4,Happy,2026-04-18T13:49:47.286886
0.242897,0.236087,33.516019,10.000566,6.419972,28.104,0.053695,27.866667,Happy,2026-04-18T13:58:03.673859
0.242633,0.237848,42.852907,13.435537,15.452195,26.457333,0.088972,31.333333,Energetic,2026-04-18T13:58:30.077978
0.252452,0.247916,23.341061,5.76463,11.596469,42.007333,0.058604,63.066667,Sad,2026-04-18T14:01:58.117459
0.231822,0.243813,18.591627,6.143675,4.828925,24.351333,0.036344,35.066667,Energetic,2026-04-18T14:02:07.670986
0.240487,0.246314,26.216769,11.963891,11.408557,32.514667,0.053626,34.0,Happy,2026-04-18T14:06:57.499948
0.240986,0.243536,18.316456,10.827909,9.520828,24.794,0.025956,26.133333,Sad,2026-04-18T14:11:23.918341
0.249796,0.250077,15.203689,2.843239,1.778843,31.476667,0.023368,43.6,Happy,2026-04-19T06:32:06.901801
0.250307,0.248002,27.830904,9.611733,4.744272,14.878667,0.045997,16.4,Sad,2026-04-19T06:54:45.441089
0.254828,0.247197,25.052038,2.972279,10.936311,27.334,0.044289,36.533333,Sad,2026-04-19T06:55:07.217595
0.252839,0.246495,38.337161,8.868089,5.025965,19.302,0.068267,23.466667,Happy,2026-04-19T06:55:19.744422
0.24496,0.244581,26.860813,1.82978,14.102546,35.624667,0.057144,53.2,Happy,2026-04-19T06:55:36.900699
0.231757,0.235551,23.552698,-7.068347,8.233147,38.525333,0.053737,57.2,Energetic,2026-04-19T06:55:45.601423
0.259563,0.265315,24.248523,0.467662,4.407856,33.358667,0.042218,38.0,Angry,2026-04-19T06:57:06.272127
0.251875,0.257535,29.208199,1.445693,-4.151544,29.891333,0.044597,39.866667,Happy,2026-04-19T09:41:56.173010
0.243329,0.257139,35.966668,3.877151,6.984561,19.602667,0.071552,22.133333,Happy,2026-04-19T09:53:32.711529
0.254929,0.240919,16.214924,10.939573,7.078673,16.53,0.023939,15.066667,Energetic,2026-04-19T11:38:27.175241
0.245736,0.249063,23.933763,5.002209,9.875527,36.948,0.053691,46.0,Happy,2026-04-19T11:43:31.705268
0.249712,0.248894,22.602243,12.740129,16.38612,34.239333,0.073727,50.666667,Energetic,2026-04-19T11:43:41.442827
0.251577,0.253787,27.339359,5.791209,4.501477,27.926,0.038995,35.733333,Energetic,2026-04-19T11:49:48.908851
0.252705,0.250281,23.905168,0.885875,1.9664,26.783333,0.045403,38.933333,Angry,2026-04-19T12:20:17.577174
0.257757,0.252984,18.10771,10.492735,3.652599,15.769333,0.035373,24.533333,Happy,2026-04-19T12:27:24.527697
0.258483,0.24784,23.035076,1.197417,3.951787,29.596,0.040247,33.733333,Happy,2026-04-19T12:58:01.186019
0.251043,0.242057,27.528039,-2.973575,-2.658151,30.5,0.047068,36.533333,Happy,2026-04-19T23:28:07.070644
0.258205,0.255361,13.147473,-0.944741,0.37525,39.786,0.019265,55.333333,Happy,2026-04-19T23:32:12.433088
0.254419,0.250149,20.624756,3.877153,6.977571,39.343333,0.044192,55.333333,Happy,2026-04-20T00:25:13.108999
0.252634,0.246024,41.662329,4.134661,12.181209,28.417333,0.09079,33.2,Happy,2026-04-20T00:25:35.200796
0.263053,0.260988,39.043303,5.366475,10.897975,28.578667,0.082706,28.666667,Happy,2026-04-20T00:25:49.937280
0.255485,0.250227,35.154253,13.172583,8.903963,30.289333,0.079048,27.2,Happy,2026-04-20T00:26:10.997363
0.252854,0.255082,16.552183,3.365787,2.835637,37.266,0.026166,58.933333,Happy,2026-04-20T00:26:28.805433
0.261023,0.251751,15.759795,4.255373,10.130739,34.621333,0.036833,50.133333,Happy,2026-04-20T00:26:44.087054
0.257486,0.242688,21.108821,-5.548444,15.761656,44.206,0.049798,71.866667,Happy,2026-04-20T00:27:01.354549
0.259028,0.253721,27.626039,1.532175,5.947948,30.774,0.05165,37.866667,Happy,2026-04-20T00:27:20.775770
0.248058,0.250678,40.796321,6.815818,4.269399,23.698,0.069892,26.933333,Happy,2026-04-20T00:27:35.495394
0.263597,0.265793,37.112615,12.342415,7.16602,20.139333,0.059935,24.4,Happy,2026-04-20T00:27:58.215832
0.257388,0.250017,26.891813,17.640027,13.930591,19.947333,0.04508,13.6,Happy,2026-04-20T00:30:39.713305
0.250595,0.248694,29.515015,4.743754,4.141149,31.404,0.048557,36.666667,Happy,2026-04-20T00:33:32.679063
0.259324,0.253488,36.635345,0.595179,0.577607,25.325333,0.070674,32.133333,Happy,2026-04-20T00:33:58.713420
0.245213,0.240289,27.321967,3.309795,22.416187,37.464667,0.062792,47.333333,Happy,2026-04-20T00:34:34.830042
0.255617,0.249364,36.785752,18.347893,14.837227,26.004667,0.068622,27.733333,Happy,2026-04-20T00:34:44.960835
0.251138,0.249811,36.225397,14.35056,18.312943,23.86,0.074153,20.4,Happy,2026-04-20T00:35:02.293228
0.250169,0.249272,35.429713,4.837062,6.539811,24.228667,0.068904,27.066667,Happy,2026-04-20T00:35:32.187034
0.255928,0.253509,23.125051,9.553593,14.613703,27.090667,0.062254,32.133333,Happy,2026-04-20T00:35:47.112547
0.252145,0.251431,30.060923,17.117413,10.024729,17.614667,0.064784,16.266667,Happy,2026-04-20T00:36:00.559229
0.243955,0.254869,16.453094,6.008605,4.343117,27.334667,0.029363,38.0,Happy,2026-04-20T00:36:15.145668
0.249401,0.245825,43.370085,21.820793,9.94247,21.235333,0.069487,22.133333,Happy,2026-04-20T00:36:32.119382
0.264895,0.250707,21.405495,9.050933,15.111521,29.772,0.051787,24.4,Happy,2026-04-20T00:36:56.139607
0.25573,0.246748,24.490007,0.659677,4.726047,31.866667,0.056531,38.4,Happy,2026-04-20T00:37:24.273244
0.255451,0.249451,38.651583,2.423099,2.355525,27.516667,0.065719,32.266667,Happy,2026-04-20T00:37:40.947571
0.265782,0.257485,12.448932,-0.398524,0.308627,27.346667,0.021104,30.0,Happy,2026-04-20T00:38:09.092889
0.250601,0.241785,35.517959,12.285568,17.270424,34.336,0.098637,34.933333,Happy,2026-04-20T00:38:22.438011
0.256755,0.247769,36.373833,-1.012281,17.440196,40.298,0.071828,45.6,Happy,2026-04-20T00:38:39.269168
0.236514,0.246819,29.287068,-6.680999,7.966795,34.184,0.079005,45.066667,Happy,2026-04-20T00:38:56.769351
0.261706,0.239973,32.355412,3.093121,5.067395,30.758,0.064357,40.0,Happy,2026-04-20T00:39:21.838517
0.240992,0.234493,16.286256,-3.964641,2.040805,43.014,0.053877,68.8,Happy,2026-04-20T00:39:43.372095
0.259041,0.267264,38.377557,-3.185157,6.123377,34.910667,0.06117,42.133333,Happy,2026-04-20T00:39:55.616766
0.242947,0.238436,31.823633,-15.167492,5.843045,34.338667,0.087056,42.933333,Happy,2026-04-20T00:40:23.610191
0.259068,0.244371,21.799559,7.265899,11.629839,40.691333,0.048305,57.733333,Happy,2026-04-20T00:40:53.020670
0.240051,0.238918,24.649615,1.671711,11.428693,37.52,0.057984,36.933333,Happy,2026-04-20T00:41:41.782092
0.248233,0.246509,34.255393,12.024063,8.767091,25.868667,0.055455,28.0,Happy,2026-04-20T00:42:10.534535
0.254192,0.249238,42.789765,5.911504,5.843151,26.286,0.066733,32.533333,Happy,2026-04-20T00:42:24.020228
0.251084,0.243707,29.743093,5.688765,11.115638,42.123333,0.055855,59.333333,Happy,2026-04-20T00:42:41.042343
0.261298,0.257851,23.37182,-6.025327,3.00958,36.514667,0.044841,46.4,Happy,2026-04-20T00:43:10.560900
0.25927,0.25769,17.826234,-0.492205,-2.024205,32.517333,0.024084,42.933333,Happy,2026-04-20T00:43:36.386534
0.251487,0.248318,33.303043,12.019335,6.718618,28.386,0.066753,27.6,Happy,2026-04-20T00:43:53.960105
0.258119,0.246053,40.015985,6.693369,9.252736,29.7,0.062638,35.333333,Happy,2026-04-20T00:44:08.201685
0.244799,0.249359,42.003811,13.004519,12.602923,25.678,0.112525,22.0,Happy,2026-04-20T00:44:34.421670
0.258057,0.262471,37.216463,-7.31898,5.725335,33.061333,0.062907,44.933333,Happy,2026-04-20T00:44:47.937214
0.263725,0.258171,21.77692,12.620137,19.537759,27.436667,0.051594,25.733333,Happy,2026-04-20T00:45:17.378951
0.262911,0.250962,25.273425,16.601897,21.308094,22.14,0.0696,18.133333,Happy,2026-04-20T00:45:31.253229
0.252503,0.246725,44.503647,10.296267,11.378234,21.982,0.081508,24.133333,Happy,2026-04-20T00:45:47.299030
0.251877,0.247727,11.189254,1.136035,4.524532,29.049333,0.020309,42.8,Happy,2026-04-20T00:46:00.270121
0.255969,0.249559,36.100438,9.623714,16.077328,31.971333,0.093638,32.933333,Happy,2026-04-20T00:46:15.515314
0.252865,0.242297,28.802844,9.844473,18.454425,32.829333,0.076562,41.866667,Happy,2026-04-20T00:46:38.593721
0.262263,0.258092,35.853137,0.708131,2.072859,32.045333,0.054222,44.0,Happy,2026-04-20T00:46:57.853895
0.252789,0.254109,38.482753,-13.446269,0.883207,33.898,0.078719,40.933333,Happy,2026-04-20T00:47:13.662341
0.252191,0.247791,40.377939,22.172839,7.893028,14.209333,0.062574,13.066667,Happy,2026-04-20T00:47:33.412057
0.247779,0.248887,25.913442,0.020187,0.528493,32.974,0.035598,50.666667,Happy,2026-04-20T00:48:00.293921
0.252595,0.250352,33.60815,17.645659,27.843054,34.788667,0.095604,30.133333,Happy,2026-04-20T00:48:13.428333
0.243974,0.243353,33.588963,5.039212,7.012335,33.582667,0.050734,36.8,Happy,2026-04-20T00:48:29.394973
0.236418,0.229636,46.132405,4.037903,-2.327648,21.458667,0.100261,18.266667,Happy,2026-04-20T00:48:41.947694
0.25128,0.251893,20.475279,11.230155,21.647691,34.343333,0.058926,40.4,Happy,2026-04-20T00:48:52.482688
0.254468,0.249915,35.730787,17.441679,11.845807,26.345333,0.060139,26.133333,Happy,2026-04-20T00:49:05.937190
0.254115,0.251951,32.961589,11.104601,4.76325,25.258667,0.054561,23.2,Happy,2026-04-20T00:49:41.128908
0.258414,0.25361,33.54691,6.891323,15.433307,30.47,0.07252,32.8,Happy,2026-04-20T00:49:54.960162
0.249693,0.243024,16.307749,3.983595,4.951027,36.403333,0.031521,56.8,Happy,2026-04-20T00:50:30.693618
0.256059,0.255251,41.197777,4.186905,7.024361,24.630667,0.097887,21.733333,Happy,2026-04-20T00:50:54.234237
0.250781,0.248366,45.534906,7.531617,3.156981,26.707333,0.075479,30.133333,Happy,2026-04-20T00:51:22.177307
